SMILES,Solvent,emi FWHM (nm)
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,CC(C)(C)O,61.6
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,OCCO,71.5
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC(C)(C)O,
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,OCCO,
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC(C)(C)O,
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,OCCO,
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC(C)(C)O,
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,OCCO,
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,CC(C)(C)O,
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,OCCO,
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc([N+](=O)[O-])cc1,CC(C)(C)O,
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc([N+](=O)[O-])cc1,OCCO,
CN(C)c1ccc(/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCCOCCCC,
Cc1cc(N(C)C)cc(C)c1/C=C/C=C/c1ccc(C#N)cc1,CCCCOCCCC,
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCCCCO,
Cc1ccc(C)n1-c1ccc(C#N)cc1,CCCCCl,119.8
Cc1ccc(C)n1-c1cccc(C#N)c1,CCCCCl,116.8
CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCCCOCCCC,67.7
CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCCC#N,82.7
CN(C)c1ccc(/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCC#N,122.0
CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCCOCCCC,113.6
CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCC#N,158.3
N#Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1,ClCCCl,
N#Cc1ccc2nc3c(=O)[nH]c(=O)[nH]c3nc2c1,ClCCCl,
Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1,ClCCCl,
Cc1ccc2nc3c(=O)[nH]c(=O)[nH]c3nc2c1,ClCCCl,
O=C1Nc2ccccc2/C1=C/C(=O)c1ccccc1,CC(C)(C)O,71.5
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc(O)cc1,CC(C)(C)O,
Cc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1,CC(C)(C)O,71.5
Cc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1C,CC(C)(C)O,
COc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1,CC(C)(C)O,
COc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)c(OC)c1,CC(C)(C)O,
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc(Cl)cc1,CC(C)(C)O,
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc(Cl)cc1Cl,CC(C)(C)O,
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc([N+](=O)[O-])cc1,CC(C)(C)O,
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,CCCC#N,81.9
CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CC)N(CC)c2cc(Cl)c(Cl)cc21,CCCCCCO,
CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CC)N(CC)c2cc(Cl)c(Cl)cc21,OCCO,
CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CC)N(CC)c2cc(Cl)c(Cl)cc21,OCC(O)CO,
CN(C)c1ccc(/C=C/c2nc3ccccc3s2)cc1,OCC(O)CO,73.5
c1ccc(-c2cc(-c3ccccc3)[o+]c(-c3ccccc3)c2)cc1,ClCCCl,
c1ccc(-c2cc3c(oc4ccccc43)c(-c3ccccc3)[o+]2)cc1,ClCCCl,
COc1ccc2c3c(cccc13)C(=O)N(C)C2=O,CCCCCCCCCCCC,
COc1ccc2c3c(cccc13)C(=O)N(C)C2=O,CC(C)CC(C)(C)C,
COc1ccc2c3c(cccc13)C(=O)N(C)C2=O,ClC(Cl)(Cl)Cl,
CCN(CC)c1ccc(C=Cc2nc3nc4ccccc4nc3s2)cc1,CCCCCCC(C)O,
CCN(CC)c1ccc(C=Cc2nc3nc4ccccc4nc3s2)c(OC)c1,CCCCCCC(C)O,
CN1C(=CC=Cc2nc3nc4ccccc4nc3s2)C(C)(C)c2ccccc21,CCCCCCC(C)O,
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,CN1CCCC1=O,58.2
O=C1OC(=O)c2cc(Oc3ccccc3)c3c4ccc5c6c(cc(Oc7ccccc7)c(c7ccc1c2c73)c64)C(=O)OC5=O,CN1CCCC1=O,98.9
O=C1c2ccc3c4c(Oc5ccccc5)cc5c6c(ccc(c7c(Oc8ccccc8)cc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,CN1CCCC1=O,129.3
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,ClC(Cl)(Cl)Cl,
Cc1ccc(-c2cc(-c3ccccc3)c(C#N)c(=S)[nH]2)cc1,ClC(Cl)(Cl)Cl,
CN(C)c1ccc2c(c1)Cc1ccccc1-2,CC(=O)N(C)C,43.4
CN(C)c1ccc2c(c1)Cc1ccccc1-2,CCCCCO,46.9
CN(C)c1ccc2c(c1)Cc1ccccc1-2,OC1CCCCC1,46.9
CN(C)c1ccc2c(c1)Cc1ccccc1-2,CCCCCCO,
CCN(CC)c1ccc2nc3ccc(=[N+](CC)CC)cc-3oc2c1,CC(C)(C)O,
CCN(CC)c1ccc2nc3ccc(=[N+](CC)CC)cc-3oc2c1,N#Cc1ccccc1,
CCN(CC)c1ccc2nc3ccc(=[N+](CC)CC)cc-3oc2c1,CCCCCc1ccc(-c2ccc(C#N)cc2)cc1,
CCN(CC)c1ccc2nc3ccc(=[N+](CC)CC)cc-3oc2c1,CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,
CCN(CC)c1ccc2nc3ccc(=[N+](CC)CC)cc-3oc2c1,CCCCc1ccc(/N=C/c2ccc(OC)cc2)cc1,
CCN(CC)c1ccc(/N=N/c2cc3c(=O)[nH][nH]c(=O)c3cc2[N+](=O)[O-])cc1,CC(=O)O,
CCN(CC)c1ccc(/N=N/c2ccc3c(=O)[nH][nH]c(=O)c3c2[N+](=O)[O-])cc1,CC(=O)O,
CCN(CC)c1ccc(/N=N/c2cc3c(=O)[nH][nH]c(=O)c3cc2[N+](=O)[O-])c(NC(C)=O)c1,CC(=O)O,
CCN(CC)c1ccc(/N=N/c2ccc3c(=O)[nH][nH]c(=O)c3c2[N+](=O)[O-])c(NC(C)=O)c1,CC(=O)O,
CCN(CC)c1cc(NC(C)=O)c(/N=N/c2cc3c(=O)[nH][nH]c(=O)c3cc2[N+](=O)[O-])cc1OC,CC(=O)O,
CCN(CC)c1cc(NC(C)=O)c(/N=N/c2ccc3c(=O)[nH][nH]c(=O)c3c2[N+](=O)[O-])cc1OC,CC(=O)O,
CCn1c(=O)nc2n(C)c3cc(C)ccc3nc-2c1=O,ClCCCl,
CCN(CC)c1ccc2ccc(=O)oc2c1,ClC(Cl)(Cl)Cl,
CCN(CC)c1ccc2ccc(=O)oc2c1,OCCO,
CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClC(Cl)(Cl)Cl,
Oc1ccccc1/C=N/N=C/c1ccccc1O,CCCCCCCCC,
Oc1ccccc1/C=N/N=C/c1ccccc1O,CCCCCCCCCCCCCCCC,
Oc1ccccc1/C=N/N=C/c1ccccc1O,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,
Oc1ccccc1/C=N/N=C/c1ccccc1O,CCCCl,
Oc1ccccc1/C=N/N=C/c1ccccc1O,OCCO,
Oc1ccccc1/C=N/N=C/c1ccccc1O,OCC(F)(F)F,
Oc1ccccc1/C=N/N=C/c1ccccc1O,OC(C(F)(F)F)C(F)(F)F,
Oc1ccccc1/C=N/N=C/c1ccccc1O,CCN(CC)CC,
Oc1ccccc1/C=N/N=C/c1ccccc1O,O=C(O)C(F)(F)F,
Cn1cccc1-c1ccc(C#N)cc1,CCCCOCCCC,45.8
Cn1cccc1-c1cc(C#N)ccc1C#N,CCCCOCCCC,76.8
CC(=O)OC[C@H]1O[C@@H]([C@@H]2C=CC(=S)NC2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,ClC(Cl)(Cl)Cl,
CC(=O)OC[C@H]1O[C@@H]([C@@H]2C=C(F)C(=S)NC2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,ClC(Cl)(Cl)Cl,
CC(=O)OC[C@H]1O[C@@H]([C@@H]2C=C(Cl)C(=S)NC2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,ClC(Cl)(Cl)Cl,
CC(=O)OC[C@H]1O[C@@H]([C@@H]2C=C(Br)C(=S)NC2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,ClC(Cl)(Cl)Cl,
CC(=O)OC[C@H]1O[C@@H]([C@@H]2C=C(I)C(=S)NC2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,ClC(Cl)(Cl)Cl,
Cc1cc(=O)oc2c1cc(Cl)c1occ(C)c12,OCC(F)(F)F,
Cc1oc2c(Cl)cc3c(C)cc(=O)oc3c2c1C,OCC(F)(F)F,
Cc1cc(=O)oc2c1cc(Br)c1occ(C)c12,OCC(F)(F)F,
Cc1cc2c(o1)c(Br)cc1c(C)cc(=O)oc12,OCC(F)(F)F,
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,ClC(Cl)(Cl)Cl,61.6
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,OCCO,74.5
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,OCC(O)CO,
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3s2)cc1,ClC(Cl)(Cl)Cl,61.4
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3s2)cc1,OCCO,70.8
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3s2)cc1,OCC(O)CO,
COc1c2ccccc2c(-c2ccccc2)c2ccccc12,ClC(Cl)(Cl)Cl,
COc1c2ccccc2c(-c2ccccc2)c2ccccc12,OCCO,
COc1c2ccccc2c(-c2ccccc2)c2ccccc12,OCC(O)CO,
COc1c2ccccc2c(-c2ccccc2)c2ccccc12,CC(C)CC(C)(C)C,
COc1c2ccccc2c(-c2ccccc2)c2ccccc12,CC1CCCCC1,
O=CC1=Cc2c(-c3ccccc3)oc(-c3ccccc3)c2C=C(C=O)C1,ClCCCl,70.8
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCO,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCO,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCO,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCO,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCCO,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCCCO,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCO,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCO,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCO,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCO,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCCO,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCCCO,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCO,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCO,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCO,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCO,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCCO,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCCCO,
Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,CCC#N,
Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,CC(=O)OC(C)=O,
Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,C[N+](=O)[O-],
Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,CC(=O)N(C)C,
Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,c1ccncc1,
Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,O=[N+]([O-])c1ccccc1,
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCC(C)C,
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCC(C)CC,
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC1CCCCC1,
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,C1CCC2CCCCC2C1,
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCCCO,
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CC(C)(C)O,
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CCC(C)(C)O,
Cc1cc(C(F)(F)F)nc2c1ccc1nc(-c3ccc(F)c(F)c3)cn12,CCCCOC(C)=O,
Cc1cc(C(F)(F)F)nc2c1ccc1nc(-c3ccc(Cl)cc3)cn12,CCCCOC(C)=O,
Cc1cc(-c2ccccc2)nc2c1ccc1nc(-c3ccccc3)cn12,CCCCOC(C)=O,60.9
COc1cc(C(=O)O)ccc1O,CC(C)(C)O,48.7
COc1cc(C(=O)O)ccc1O,CC(C)CO,47.4
C(=C/c1ccnc2ccccc12)\c1ccc(/C=C/c2ccnc3ccccc23)cc1,OCCO,
C[n+]1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccc(/C=C/c4cc[n+](C)cn4)cc3)cc2)nc1,OCC(O)CO,
C[n+]1ccnc(/C=C/c2ccc(N(c3ccccc3)c3ccc(/C=C/c4c[n+](C)ccn4)cc3)cc2)c1,OCC(O)CO,
C[n+]1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccc(/C=C/c4cc[n+](C)cc4)cc3)cc2)cc1,OCC(O)CO,
COC(=O)/C=C/c1ccc2ccc3cccc4ccc1c2c34,C=CC#N,
N#C/C=C/c1ccc2ccc3cccc4ccc1c2c34,C=CC#N,
O=C(O)C1=C/C(=C/C=[N+]2/c3cc(O)c(C[C@@H]4O[C@H](CO)[C@@H](O)C(O)[C@H]4O)cc3C[C@H]2C(=O)O)C[C@@H](C(=O)O)N1,[2H]O[2H],
O=C(O)C1=C/C(=C/C=[N+]2/c3cc(O)c(C[C@@H]4O[C@H](CO)[C@@H](O)C(O)[C@H]4O)cc3C[C@H]2C(=O)O)C[C@@H](C(=O)O)N1,OCCO,
O=C(O)C1=C/C(=C/C=[N+]2/c3cc(O)c(C[C@@H]4O[C@H](CO)[C@@H](O)C(O)[C@H]4O)cc3C[C@H]2C(=O)O)C[C@H](C(=O)O)N1,[2H]O[2H],167.6
O=C(O)C1=C/C(=C/C=[N+]2/c3cc(O)c(C[C@@H]4O[C@H](CO)[C@@H](O)C(O)[C@H]4O)cc3C[C@H]2C(=O)O)C[C@H](C(=O)O)N1,OCCO,123.9
O=C(O)C1=CC(=C/C=[N+]2/c3cc(O)c(C[C@@H]4O[C@H](CO)[C@@H](O)C(O)[C@H]4O)cc3C[C@H]2C(=O)O)C=C(C(=O)O)N1,[2H]O[2H],209.3
O=C(O)C1=CC(=C/C=[N+]2/c3cc(O)c(C[C@@H]4O[C@H](CO)[C@@H](O)C(O)[C@H]4O)cc3C[C@H]2C(=O)O)C=C(C(=O)O)N1,OCCO,166.9
Cc1cc(C2(c3cc(C)c(O)c(Br)c3)OS(=O)(=O)c3ccccc32)cc(Br)c1O,CCCCCO,
Cc1cc(C2(c3cc(C)c(O)c(Br)c3)OS(=O)(=O)c3ccccc32)cc(Br)c1O,CC(C)(C)O,
O=c1c(Nc2ccccc2)c([O-])c1=[NH+]c1ccccc1,CN1CCCC1=O,
c1cc(N2CCCC2)ccn1,CC1CCCCC1,
c1ccncc1,CC1CCCCC1,
CC(=O)c1ccc(/N=N/c2ccc(Nc3ccccc3)cc2)cc1,CC(=O)O,
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,CCC(C)=O,
CN(C)c1ccc2c3c(ccc2c1)C(=O)CCC3,Clc1ccccc1,
CN(C)c1ccc2c3c(ccc2c1)C(=O)CCC3,CCC(C)=O,
CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)C(=O)CCC3,Clc1ccccc1,
CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)C(=O)CCC3,CCC(C)=O,
CN(C)c1ccc2c3c(ccc2c1)CCCC3=O,Clc1ccccc1,
CN(C)c1ccc2c3c(ccc2c1)CCCC3=O,CCC(C)=O,
CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)CCCC3=O,Clc1ccccc1,
CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)CCCC3=O,CCC(C)=O,
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,ClC(Cl)(Cl)Cl,
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,CCCCCCO,
