SMILES,Solvent,Absorption max (nm)
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1,C1COCCN1,383.0
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1,CC(=O)O,384.0
N#Cc1ccc(C[C@H](N)C(=O)O)cc1,NC=O,
N#Cc1ccc(C[C@H](N)C(=O)O)cc1,CC(O)CO,
N#Cc1ccc(C[C@H](N)C(=O)O)cc1,O=CO,
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,CC1CCCCC1,356.0
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,ClC(Cl)(Cl)Cl,360.0
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,CC(C)CO,353.0
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,OCCO,354.0
O=c1[nH]c2ccccc2[nH]1,CCCOCCC,280.00224
O=c1[nH]c2ccccc2[nH]1,CCCCCl,287.0016933
Cc1cc2c(o1)c(C)cc1ccc(=O)oc12,OCC(F)(F)F,310.0
Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,CCCCC,318.0
Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,Cc1ccccc1C,327.0
Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,CCCCOC(C)=O,326.0
Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,CCCCCCCCO,329.0
Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,CCCCCCCO,325.0
Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,CCCCCCO,321.0
Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,CC(C)CO,323.0
Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,N#Cc1ccccc1,344.0
Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,OCCO,328.0
Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,CCCCC,341.0
Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,Cc1ccccc1C,382.0
Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,CCCCOC(C)=O,346.0
Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,CCCCCCCCO,346.0
Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,CCCCCCCO,348.0
Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,CCCCCCO,346.0
Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,CC(C)CO,344.0
Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,N#Cc1ccccc1,341.0
Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,OCCO,
Oc1ccccc1/N=C/c1ccccc1Oc1ccccc1,CCCCC,355.0
Oc1ccccc1/N=C/c1ccccc1Oc1ccccc1,Cc1ccccc1C,359.0
Oc1ccccc1/N=C/c1ccccc1Oc1ccccc1,CCCCOC(C)=O,367.0
Oc1ccccc1/N=C/c1ccccc1Oc1ccccc1,CCCCCCCCO,355.0
Oc1ccccc1/N=C/c1ccccc1Oc1ccccc1,CCCCCCCO,354.0
Oc1ccccc1/N=C/c1ccccc1Oc1ccccc1,CCCCCCO,355.0
Oc1ccccc1/N=C/c1ccccc1Oc1ccccc1,CC(C)CO,352.0
Oc1ccccc1/N=C/c1ccccc1Oc1ccccc1,N#Cc1ccccc1,357.0
Oc1ccccc1/N=C/c1ccccc1Oc1ccccc1,OCCO,349.0
N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,OCCO,326.0
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,CC(C)(C)O,345.0
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,OCCO,342.0
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC(C)(C)O,346.0
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,OCCO,343.0
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC(C)(C)O,346.0
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,OCCO,344.0
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC(C)(C)O,350.0
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,OCCO,346.0
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,CC(C)(C)O,368.0
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,OCCO,363.0
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc([N+](=O)[O-])cc1,CC(C)(C)O,407.0
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc([N+](=O)[O-])cc1,OCCO,401.0
CN(C)c1ccc(/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCCOCCCC,
Cc1cc(N(C)C)cc(C)c1/C=C/C=C/c1ccc(C#N)cc1,CCCCOCCCC,
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCCCCO,376.0
Cc1ccc(C)n1-c1ccc(C#N)cc1,CCCCCl,275.0
Cc1ccc(C)n1-c1cccc(C#N)c1,CCCCCl,259.0
CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCCCOCCCC,380.0
CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCCC#N,386.0
CN(C)c1ccc(/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCC#N,410.0
CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCCOCCCC,416.0
CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCC#N,422.0
N#Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1,ClCCCl,387.0
N#Cc1ccc2nc3c(=O)[nH]c(=O)[nH]c3nc2c1,ClCCCl,398.0
Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1,ClCCCl,384.0
Cc1ccc2nc3c(=O)[nH]c(=O)[nH]c3nc2c1,ClCCCl,368.0
O=C1Nc2ccccc2/C1=C/C(=O)c1ccccc1,CC(C)(C)O,339.0
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc(O)cc1,CC(C)(C)O,336.0
Cc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1,CC(C)(C)O,337.0
Cc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1C,CC(C)(C)O,338.0
COc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1,CC(C)(C)O,345.0
COc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)c(OC)c1,CC(C)(C)O,338.0
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc(Cl)cc1,CC(C)(C)O,339.0
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc(Cl)cc1Cl,CC(C)(C)O,339.0
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc([N+](=O)[O-])cc1,CC(C)(C)O,347.0
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,CCCC#N,325.0
CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CC)N(CC)c2cc(Cl)c(Cl)cc21,CCCCCCO,521.0
CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CC)N(CC)c2cc(Cl)c(Cl)cc21,OCCO,518.0
CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CC)N(CC)c2cc(Cl)c(Cl)cc21,OCC(O)CO,521.0
CN(C)c1ccc(/C=C/c2nc3ccccc3s2)cc1,OCC(O)CO,409.0
c1ccc(-c2cc(-c3ccccc3)[o+]c(-c3ccccc3)c2)cc1,ClCCCl,420.0
c1ccc(-c2cc3c(oc4ccccc43)c(-c3ccccc3)[o+]2)cc1,ClCCCl,395.0
COc1ccc2c3c(cccc13)C(=O)N(C)C2=O,CCCCCCCCCCCC,355.0
COc1ccc2c3c(cccc13)C(=O)N(C)C2=O,CC(C)CC(C)(C)C,353.0
COc1ccc2c3c(cccc13)C(=O)N(C)C2=O,ClC(Cl)(Cl)Cl,357.0
CCN(CC)c1ccc(C=Cc2nc3nc4ccccc4nc3s2)cc1,CCCCCCC(C)O,
CCN(CC)c1ccc(C=Cc2nc3nc4ccccc4nc3s2)c(OC)c1,CCCCCCC(C)O,
CN1C(=CC=Cc2nc3nc4ccccc4nc3s2)C(C)(C)c2ccccc21,CCCCCCC(C)O,
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,CN1CCCC1=O,525.0
O=C1OC(=O)c2cc(Oc3ccccc3)c3c4ccc5c6c(cc(Oc7ccccc7)c(c7ccc1c2c73)c64)C(=O)OC5=O,CN1CCCC1=O,529.0
O=C1c2ccc3c4c(Oc5ccccc5)cc5c6c(ccc(c7c(Oc8ccccc8)cc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,CN1CCCC1=O,487.0
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,ClC(Cl)(Cl)Cl,450.0
Cc1ccc(-c2cc(-c3ccccc3)c(C#N)c(=S)[nH]2)cc1,ClC(Cl)(Cl)Cl,446.0
CN(C)c1ccc2c(c1)Cc1ccccc1-2,CC(=O)N(C)C,312.0
CN(C)c1ccc2c(c1)Cc1ccccc1-2,CCCCCO,
CN(C)c1ccc2c(c1)Cc1ccccc1-2,OC1CCCCC1,
CN(C)c1ccc2c(c1)Cc1ccccc1-2,CCCCCCO,
CCN(CC)c1ccc2nc3ccc(=[N+](CC)CC)cc-3oc2c1,CC(C)(C)O,647.0
CCN(CC)c1ccc2nc3ccc(=[N+](CC)CC)cc-3oc2c1,N#Cc1ccccc1,655.0
CCN(CC)c1ccc2nc3ccc(=[N+](CC)CC)cc-3oc2c1,CCCCCc1ccc(-c2ccc(C#N)cc2)cc1,662.0
CCN(CC)c1ccc2nc3ccc(=[N+](CC)CC)cc-3oc2c1,CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,662.0
CCN(CC)c1ccc2nc3ccc(=[N+](CC)CC)cc-3oc2c1,CCCCc1ccc(/N=C/c2ccc(OC)cc2)cc1,659.0
CCN(CC)c1ccc(/N=N/c2cc3c(=O)[nH][nH]c(=O)c3cc2[N+](=O)[O-])cc1,CC(=O)O,511.0
CCN(CC)c1ccc(/N=N/c2ccc3c(=O)[nH][nH]c(=O)c3c2[N+](=O)[O-])cc1,CC(=O)O,505.0
CCN(CC)c1ccc(/N=N/c2cc3c(=O)[nH][nH]c(=O)c3cc2[N+](=O)[O-])c(NC(C)=O)c1,CC(=O)O,532.0
CCN(CC)c1ccc(/N=N/c2ccc3c(=O)[nH][nH]c(=O)c3c2[N+](=O)[O-])c(NC(C)=O)c1,CC(=O)O,526.0
CCN(CC)c1cc(NC(C)=O)c(/N=N/c2cc3c(=O)[nH][nH]c(=O)c3cc2[N+](=O)[O-])cc1OC,CC(=O)O,556.0
CCN(CC)c1cc(NC(C)=O)c(/N=N/c2ccc3c(=O)[nH][nH]c(=O)c3c2[N+](=O)[O-])cc1OC,CC(=O)O,538.0
CCn1c(=O)nc2n(C)c3cc(C)ccc3nc-2c1=O,ClCCCl,448.0
CCN(CC)c1ccc2ccc(=O)oc2c1,ClC(Cl)(Cl)Cl,360.0
CCN(CC)c1ccc2ccc(=O)oc2c1,OCCO,381.0
CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClC(Cl)(Cl)Cl,534.0
Oc1ccccc1/C=N/N=C/c1ccccc1O,CCCCCCCCC,362.0
Oc1ccccc1/C=N/N=C/c1ccccc1O,CCCCCCCCCCCCCCCC,363.0
Oc1ccccc1/C=N/N=C/c1ccccc1O,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,363.0
Oc1ccccc1/C=N/N=C/c1ccccc1O,CCCCl,359.0
Oc1ccccc1/C=N/N=C/c1ccccc1O,OCCO,357.0
Oc1ccccc1/C=N/N=C/c1ccccc1O,OCC(F)(F)F,350.0
Oc1ccccc1/C=N/N=C/c1ccccc1O,OC(C(F)(F)F)C(F)(F)F,345.0
Oc1ccccc1/C=N/N=C/c1ccccc1O,CCN(CC)CC,359.0
Oc1ccccc1/C=N/N=C/c1ccccc1O,O=C(O)C(F)(F)F,398.0
Cn1cccc1-c1ccc(C#N)cc1,CCCCOCCCC,321.0
Cn1cccc1-c1cc(C#N)ccc1C#N,CCCCOCCCC,370.0
CC(=O)OC[C@H]1O[C@@H]([C@@H]2C=CC(=S)NC2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,ClC(Cl)(Cl)Cl,420.0
CC(=O)OC[C@H]1O[C@@H]([C@@H]2C=C(F)C(=S)NC2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,ClC(Cl)(Cl)Cl,432.0
CC(=O)OC[C@H]1O[C@@H]([C@@H]2C=C(Cl)C(=S)NC2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,ClC(Cl)(Cl)Cl,440.0
CC(=O)OC[C@H]1O[C@@H]([C@@H]2C=C(Br)C(=S)NC2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,ClC(Cl)(Cl)Cl,440.0
CC(=O)OC[C@H]1O[C@@H]([C@@H]2C=C(I)C(=S)NC2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,ClC(Cl)(Cl)Cl,440.0
Cc1cc(=O)oc2c1cc(Cl)c1occ(C)c12,OCC(F)(F)F,
Cc1oc2c(Cl)cc3c(C)cc(=O)oc3c2c1C,OCC(F)(F)F,
Cc1cc(=O)oc2c1cc(Br)c1occ(C)c12,OCC(F)(F)F,
Cc1cc2c(o1)c(Br)cc1c(C)cc(=O)oc12,OCC(F)(F)F,
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,ClC(Cl)(Cl)Cl,406.0
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,OCCO,424.0
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,OCC(O)CO,424.0
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3s2)cc1,ClC(Cl)(Cl)Cl,415.0
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3s2)cc1,OCCO,431.0
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3s2)cc1,OCC(O)CO,432.0
COc1c2ccccc2c(-c2ccccc2)c2ccccc12,ClC(Cl)(Cl)Cl,376.0
COc1c2ccccc2c(-c2ccccc2)c2ccccc12,OCCO,379.0
COc1c2ccccc2c(-c2ccccc2)c2ccccc12,OCC(O)CO,378.0
COc1c2ccccc2c(-c2ccccc2)c2ccccc12,CC(C)CC(C)(C)C,
COc1c2ccccc2c(-c2ccccc2)c2ccccc12,CC1CCCCC1,
O=CC1=Cc2c(-c3ccccc3)oc(-c3ccccc3)c2C=C(C=O)C1,ClCCCl,366.0
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCO,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCO,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCO,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCO,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCCO,
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCCCCCCCO,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCO,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCO,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCO,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCO,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCCO,
CCC1(CC)c2cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)C)ccc3-4)cc21,CCCCCCCCCCO,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCCCCCCCCC,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCO,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCO,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCO,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCO,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCCO,
CCC1(CC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc6c(c5)C(CC)(CC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,CCCCCCCCCCO,
Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,CCC#N,564.0
Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,CC(=O)OC(C)=O,572.0
Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,C[N+](=O)[O-],572.0
Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,CC(=O)N(C)C,574.0
Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,c1ccncc1,576.0
Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,O=[N+]([O-])c1ccccc1,578.0
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCC(C)C,360.0
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCC(C)CC,361.0
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC1CCCCC1,364.0
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,C1CCC2CCCCC2C1,365.0
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCCCO,392.0
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CC(C)(C)O,294.5
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CCC(C)(C)O,294.5
Cc1cc(C(F)(F)F)nc2c1ccc1nc(-c3ccc(F)c(F)c3)cn12,CCCCOC(C)=O,365.0
