Unnamed: 0,Tag,SMILES,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,log(e/mol-1 dm3 cm-1),abs FWHM (cm-1),emi FWHM (cm-1),abs FWHM (nm),emi FWHM (nm),Molecular weight (g mol-1),Reference
3514,3515,O=c1[nH]nc(-c2ccc(/C=C/c3ccc(-c4n[nH]c(=O)o4)cc3)cc2)o1,CN(C)C=O,334.0,408.0,,0.5,,,,69.7,62.7,348.31728,doi: 10.1111/cote.12258
3515,3516,C(=C/c1ccc(-c2nnc(-c3ccccc3)o2)cc1)\c1ccc(-c2nnc(-c3ccccc3)o2)cc1,CN(C)C=O,347.0,415.0,,0.8,,,,54.6,59.5,468.5148,doi: 10.1111/cote.12258
3516,3517,O=c1c2ccccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,CC#N,334.0,439.0,,0.78,,,,67.0,81.8,271.03352,DOI:10.1002/chem.201803428
3517,3518,O=c1c2ccccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,ClCCl,353.0,441.0,,0.99,,,,,,271.03352,DOI:10.1002/chem.201803428
3519,3520,O=c1c2cc(F)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,CC#N,337.0,437.0,,0.86,,,,70.1,80.6,289.02358,DOI:10.1002/chem.201803428
3520,3521,O=c1c2cc(F)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,ClCCl,350.0,438.0,,0.99,,,,,,289.02358,DOI:10.1002/chem.201803428
3522,3523,O=c1c2cc(Cl)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,CC#N,345.0,439.0,,0.89,,,,68.0,80.3,305.47858,DOI:10.1002/chem.201803428
3523,3524,O=c1c2cc(Cl)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,ClCCl,345.0,444.0,,0.99,,,,,,305.47858,DOI:10.1002/chem.201803428
3525,3526,O=c1c2cc(Br)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,CC#N,343.0,440.0,,0.94,,,,67.3,80.6,349.92958,DOI:10.1002/chem.201803428
3526,3527,O=c1c2cc(Br)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,ClCCl,358.0,448.0,,0.99,,,,,,349.92958,DOI:10.1002/chem.201803428
3528,3529,O=c1c2cc(I)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,CC#N,345.0,449.0,,0.58,,,,68.6,82.4,396.92558,DOI:10.1002/chem.201803428
3529,3530,O=c1c2cc(I)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,ClCCl,362.0,449.0,,0.73,,,,,,396.92558,DOI:10.1002/chem.201803428
3531,3532,F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,CCCCCC,502.0,509.0,6.79,0.92,,,,,,191.97558,https://doi.org/10.1007/s10895-019-02349-5
3532,3533,F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,ClCCl,503.0,510.0,6.78,0.88,,,,,,191.97558,https://doi.org/10.1007/s10895-019-02349-5
3534,3535,CC1=[N+]2C(=Cc3cccn3[B-]2(F)F)C=C1,CCCCCC,510.0,515.0,6.75,0.96,,,,,,206.00246,https://doi.org/10.1007/s10895-019-02349-5
3535,3536,CC1=[N+]2C(=Cc3cccn3[B-]2(F)F)C=C1,ClCCl,511.0,517.0,6.2,0.92,,,,,,206.00246,https://doi.org/10.1007/s10895-019-02349-5
3536,3537,CC1=[N+]2C(=Cc3cccn3[B-]2(F)F)C=C1,CO,506.0,512.0,6.96,1.0,,,,,,206.00246,https://doi.org/10.1007/s10895-019-02349-5
3537,3538,CC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCCCCC,500.0,506.0,6.62,0.96,,,,,,206.00246,https://doi.org/10.1007/s10895-019-02349-5
3538,3539,CC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,ClCCl,499.0,507.0,6.16,0.88,,,,,,206.00246,https://doi.org/10.1007/s10895-019-02349-5
3539,3540,CC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CO,494.0,503.0,6.69,1.0,,,,,,206.00246,https://doi.org/10.1007/s10895-019-02349-5
3540,3541,CC1=CC(C)=[N+]2C1=Cc1cccn1[B-]2(F)F,CCCCCC,493.0,504.0,6.21,0.93,,,,,,220.02934,https://doi.org/10.1007/s10895-019-02349-5
3541,3542,CC1=CC(C)=[N+]2C1=Cc1cccn1[B-]2(F)F,ClCCl,498.0,507.0,5.89,0.87,,,,,,220.02934,https://doi.org/10.1007/s10895-019-02349-5
3542,3543,CC1=CC(C)=[N+]2C1=Cc1cccn1[B-]2(F)F,CO,493.0,503.0,6.34,0.99,,,,,,220.02934,https://doi.org/10.1007/s10895-019-02349-5
3543,3544,CC1=C2C=CC(C)=[N+]2[B-](F)(F)n2cccc21,CCCCCC,499.0,504.0,6.61,0.96,,,,,,220.02934,https://doi.org/10.1007/s10895-019-02349-5
3544,3545,CC1=C2C=CC(C)=[N+]2[B-](F)(F)n2cccc21,ClCCl,498.0,506.0,6.23,0.89,,,,,,220.02934,https://doi.org/10.1007/s10895-019-02349-5
3545,3546,CC1=C2C=CC(C)=[N+]2[B-](F)(F)n2cccc21,CO,494.0,502.0,6.76,1.0,,,,,,220.02934,https://doi.org/10.1007/s10895-019-02349-5
3546,3547,CC1=CC(C)=[N+]2C1=C(C)c1cccn1[B-]2(F)F,CCCCCC,492.0,498.0,6.1,0.98,,,,,,234.05622,https://doi.org/10.1007/s10895-019-02349-5
3547,3548,CC1=CC(C)=[N+]2C1=C(C)c1cccn1[B-]2(F)F,ClCCl,488.0,500.0,5.93,0.95,,,,,,234.05622,https://doi.org/10.1007/s10895-019-02349-5
3548,3549,CC1=CC(C)=[N+]2C1=C(C)c1cccn1[B-]2(F)F,CO,486.0,497.0,6.31,1.0,,,,,,234.05622,https://doi.org/10.1007/s10895-019-02349-5
3549,3550,CC1=CC(C)=[N+]2C1=Cc1c(C)cc(C)n1[B-]2(F)F,CCCCCC,508.0,514.0,5.85,0.96,,,,,,248.0831,https://doi.org/10.1007/s10895-019-02349-5
3550,3551,CC1=CC(C)=[N+]2C1=Cc1c(C)cc(C)n1[B-]2(F)F,ClCCl,506.0,513.0,5.73,0.92,,,,,,248.0831,https://doi.org/10.1007/s10895-019-02349-5
3551,3552,CC1=CC(C)=[N+]2C1=Cc1c(C)cc(C)n1[B-]2(F)F,CO,503.0,510.0,5.95,0.99,,,,,,248.0831,https://doi.org/10.1007/s10895-019-02349-5
3555,3556,C1=Nc2cccc3cccc(c23)N1,CC#N,329.0,476.0,,0.0013,,,,,,168.19852,https://doi.org/10.1007/s10895-019-02361-9
3556,3557,C1=Nc2cccc3cccc(c23)N1,CS(C)=O,333.0,482.0,,0.0031,,,,,,168.19852,https://doi.org/10.1007/s10895-019-02361-9
3557,3558,C1=Nc2cccc3cccc(c23)N1,CO,329.0,485.0,,0.0005,,,,,,168.19852,https://doi.org/10.1007/s10895-019-02361-9
3558,3559,C1=Nc2cccc3cccc(c23)N1,Cc1ccccc1,331.0,472.0,,0.005,,,,,,168.19852,https://doi.org/10.1007/s10895-019-02361-9
3559,3560,Nc1cccc2cccc(N)c12,CC#N,349.0,413.0,,0.1,,,,,,158.2034,https://doi.org/10.1007/s10895-019-02361-9
3560,3561,Nc1cccc2cccc(N)c12,CS(C)=O,354.0,411.0,,0.3,,,,,,158.2034,https://doi.org/10.1007/s10895-019-02361-9
3561,3562,Nc1cccc2cccc(N)c12,CO,334.0,427.0,,0.09,,,,,,158.2034,https://doi.org/10.1007/s10895-019-02361-9
3562,3563,Nc1cccc2cccc(N)c12,Cc1ccccc1,334.0,403.0,,0.13,,,,,,158.2034,https://doi.org/10.1007/s10895-019-02361-9
3563,3564,F[B-]1(F)n2cccc2C2=[N+]1c1cccc3cccc(c13)N2,CC#N,333.0,518.0,,0.006,,,,,,281.0724,https://doi.org/10.1007/s10895-019-02361-9
3564,3565,F[B-]1(F)n2cccc2C2=[N+]1c1cccc3cccc(c13)N2,CS(C)=O,338.0,520.0,,0.012,,,,,,281.0724,https://doi.org/10.1007/s10895-019-02361-9
3565,3566,F[B-]1(F)n2cccc2C2=[N+]1c1cccc3cccc(c13)N2,CO,335.0,533.0,,0.003,,,,,,281.0724,https://doi.org/10.1007/s10895-019-02361-9
3566,3567,F[B-]1(F)n2cccc2C2=[N+]1c1cccc3cccc(c13)N2,Cc1ccccc1,341.0,381.0,,0.029,,,,,,281.0724,https://doi.org/10.1007/s10895-019-02361-9
3567,3568,F[B-]1(F)N2C(=Nc3cccc4cccc2c34)c2cccc[n+]21,CC#N,350.0,413.0,,0.0002,,,,,,293.0834,https://doi.org/10.1007/s10895-019-02361-9
3568,3569,F[B-]1(F)N2C(=Nc3cccc4cccc2c34)c2cccc[n+]21,CS(C)=O,351.0,498.0,,0.0005,,,,,,293.0834,https://doi.org/10.1007/s10895-019-02361-9
3569,3570,F[B-]1(F)N2C(=Nc3cccc4cccc2c34)c2cccc[n+]21,CO,348.0,383.0,,0.007,,,,,,293.0834,https://doi.org/10.1007/s10895-019-02361-9
3570,3571,F[B-]1(F)N2C(=Nc3cccc4cccc2c34)c2cccc[n+]21,Cc1ccccc1,354.0,384.0,,0.006,,,,,,293.0834,https://doi.org/10.1007/s10895-019-02361-9
3571,3572,Oc1ccc2ccccc2c1C1Nc2cccc3cccc(c23)N1,CC#N,334.0,540.0,,0.03,,,,,,312.37104,https://doi.org/10.1007/s10895-019-02361-9
3572,3573,Oc1ccc2ccccc2c1C1Nc2cccc3cccc(c23)N1,CS(C)=O,350.0,528.0,,0.14,,,,,,312.37104,https://doi.org/10.1007/s10895-019-02361-9
3573,3574,Oc1ccc2ccccc2c1C1Nc2cccc3cccc(c23)N1,CO,333.0,476.0,,0.03,,,,,,312.37104,https://doi.org/10.1007/s10895-019-02361-9
3574,3575,Oc1ccc2ccccc2c1C1Nc2cccc3cccc(c23)N1,Cc1ccccc1,337.0,468.0,,0.33,,,,,,312.37104,https://doi.org/10.1007/s10895-019-02361-9
3575,3576,c1cc2c3c(cccc3c1)NC(c1ccc3ccc4cccc5ccc1c3c45)N2,CC#N,341.0,458.0,,0.24,,,,,,370.45392,https://doi.org/10.1007/s10895-019-02361-9
3576,3577,c1cc2c3c(cccc3c1)NC(c1ccc3ccc4cccc5ccc1c3c45)N2,CS(C)=O,344.0,420.0,,0.08,,,,,,370.45392,https://doi.org/10.1007/s10895-019-02361-9
3577,3578,c1cc2c3c(cccc3c1)NC(c1ccc3ccc4cccc5ccc1c3c45)N2,CO,340.0,450.0,,0.05,,,,,,370.45392,https://doi.org/10.1007/s10895-019-02361-9
3578,3579,c1cc2c3c(cccc3c1)NC(c1ccc3ccc4cccc5ccc1c3c45)N2,Cc1ccccc1,344.0,502.0,,0.51,,,,,,370.45392,https://doi.org/10.1007/s10895-019-02361-9
3579,3580,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,C1CCCCC1,256.0,312.0,,0.26,4.392696953,,,,,266.42644,10.1007/BF00723901
3580,3581,CC(C)(C)c1ccc2c(c1)Cc1cc(C(C)(C)C)ccc1-2,C1CCCCC1,308.0,348.0,,0.7,4.117271296,,,,,278.43744,10.1007/BF00723901
3581,3582,CCCC1(CCC)c2ccccc2-c2ccccc21,C1CCCCC1,304.0,309.0,,0.36,4.103803721,,,,,250.38368,10.1007/BF00723901
3582,3583,CCn1c2ccccc2c2ccc(C#N)cc21,C1CCCCC1,366.0,373.0,,0.12,3.62324929,,,,,220.27428,10.1007/BF00723901
3583,3584,CCCC1(CCC)c2cc(C#N)ccc2-c2ccc(C#N)cc21,C1CCCCC1,319.0,324.0,,0.32,4.08278537,,,,,300.4038,10.1007/BF00723901
3584,3585,CC(C)(C)c1cc(-c2ccc(-c3cc(C(C)(C)C)cc(C(C)(C)C)c3)cc2)cc(C(C)(C)C)c1,C1COCCO1,281.0,349.0,,0.58,4.462397998,,,,,454.73924,10.1007/BF00723901
3585,3586,CCC(C)(C)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,C1COCCO1,287.0,349.0,,0.65,4.51851394,,,,,300.44356,10.1007/BF00723901
3586,3587,COc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,C1CCCCC1,291.0,353.0,,0.7,4.556302501,,,,,260.33504,10.1007/BF00723901
3587,3588,CCCC1(CCC)c2ccccc2-c2ccc(-c3ccc(C(C)(C)C)cc3)cc21,C1CCCCC1,314.0,314.0,,0.65,4.519827994,,,,,382.58896,10.1007/BF00723901
3588,3589,CCCC1(CCC)c2ccccc2-c2ccc(-c3ccc(OC)cc3)cc21,C1CCCCC1,315.0,345.0,,0.41,4.604226053,,,,,356.50732,10.1007/BF00723901
3589,3590,CCn1c2ccccc2c2ccc(-c3ccc(OC)cc3)cc21,C1CCCCC1,310.0,383.0,,0.22,4.487138375,,,,,301.38786,10.1007/BF00723901
3590,3591,COc1ccc(-c2ccc(-c3ccc(OC)cc3)cc2)cc1,C1CCCCC1,293.0,360.0,,0.64,4.643452676,,,,,290.36092,10.1007/BF00723901
3591,3592,COc1ccc(-c2ccc(-c3ccc(F)cc3)cc2)cc1,C1COCCO1,291.0,352.0,,0.57,4.544068044,,,,,278.3251,10.1007/BF00723901
3592,3593,COc1ccc(-c2ccc(-c3ccc(C#N)cc3)cc2)cc1,C1CCCCC1,305.0,377.0,,0.48,4.531478917,,,,,285.3451,10.1007/BF00723901
3593,3594,c1ccc(-c2ccc(-c3ccc4c(c3)CCO4)cc2)cc1,C1CCCCC1,289.0,377.0,,0.66,4.505149978,,,,,272.34604,10.1007/BF00723901
3594,3595,c1ccc(-c2ccc(-c3ccc4c(c3)CCCO4)cc2)cc1,C1CCCCC1,289.0,359.0,,0.62,4.489958479,,,,,286.37292,10.1007/BF00723901
3595,3596,c1cc(-c2ccc3c(c2)CCCO3)ccc1-c1ccc2c(c1)CCCO2,C1CCCCC1,295.0,351.0,,0.6,4.530199698,,,,,342.43668,10.1007/BF00723901
3596,3597,CCC(C)(C)c1ccc(-c2ccc(-c3ccc(C(C)(C)CC)cc3)cc2)cc1,C1COCCO1,289.0,354.0,,0.85,4.633468456,,,,,370.57796,10.1007/BF00723901
3597,3598,CCC(C)(C)c1ccc(-c2ccc3c(c2)C(CCOC)(CCOC)c2cc(C(C)(C)CC)ccc2-3)cc1,C1CCCCC1,318.0,360.0,,0.71,4.544068044,,,,,498.74824,10.1007/BF00723901
3598,3599,CCCC1(CCC)c2cc(-c3cccc(C)c3)ccc2-c2ccc(-c3cccc(C)c3)cc21,C1CCCCC1,306.0,363.0,,0.75,4.582063363,,,,,430.63296,10.1007/BF00723901
3599,3600,CCCC1(CCC)c2cc(-c3ccc(C(C)(C)CC)cc3)ccc2-c2ccc(-c3ccc(C(C)(C)CC)cc3)cc21,C1CCCCC1,328.0,368.0,,0.92,4.716003344,,,,,542.848,10.1007/BF00723901
3600,3601,COCCC1(CCOC)c2cc(-c3ccc(OC)cc3)ccc2-c2ccc(-c3ccc(OC)cc3)cc21,C1CCCCC1,321.0,371.0,,0.61,4.763427994,,,,,494.62896,10.1007/BF00723901
3601,3602,CCC(C)(C)c1ccc2c(c1)C(CC)(CC)c1cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)CC)ccc3-4)ccc1-2,C1CCCCC1,331.0,371.0,,0.85,4.792391689,,,,,582.91276,10.1007/BF00723901
3602,3603,CCC(C)(C)c1ccc2c(c1)C(CCOC)(CCOC)c1cc(-c3ccc4c(c3)C(CCOC)(CCOC)c3cc(C(C)(C)CC)ccc3-4)ccc1-2,C1CCCCC1,331.0,371.0,,0.61,,,,,,703.01628,10.1007/BF00723901
3603,3604,CCCC1(CCC)c2cc(-c3cccc(Cc4ccc(/C=C/c5ccccc5)cc4)c3)ccc2-c2ccc(-c3cccc(Cc4ccc(/C=C/c5ccccc5)cc4)c3)cc21,C1CCCCC1,327.0,359.0,,0.08,4.903089987,,,,,787.09976,10.1007/BF00723901
3604,3605,CCC(C)(C)c1ccc2c(c1)C(CC)(CC)c1cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)CC)ccc4-5)cc3)ccc1-2,C1CCCCC1,332.0,381.0,,1.0,4.880813592,,,,,659.01052,10.1007/BF00723901
3605,3606,CCC(C)(C)c1ccc2c(c1)C(CCOC)(CCOC)c1cc(-c3ccc(-c4ccc5c(c4)C(CCOC)(CCOC)c4cc(C(C)(C)CC)ccc4-5)cc3)ccc1-2,C1CCCCC1,332.0,380.0,,0.9,4.880813592,,,,,779.11404,10.1007/BF00723901
3606,3607,CCC(C)(C)c1ccc(-c2ccc3c(c2)C(CCOC)(CCOC)c2cc4c(cc2-3)C(CCOC)(CCOC)c2cc(-c3ccc(C(C)(C)CC)cc3)ccc2-4)cc1,C1CCCCC1,366.0,390.0,,0.86,4.855519156,,,,,779.11404,10.1007/BF00723901
3607,3608,CCCC1(CCC)c2cc(-c3ccccc3)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccccc5)ccc3-4)cc21,C1CCCCC1,346.0,387.0,,1.0,4.872156273,,,,,650.947,10.1007/BF00723901
3608,3609,CCCC1(CCC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc(C(C)(C)C)cc5)ccc3-4)cc21,C1CCCCC1,346.0,395.0,,0.92,4.886490725,,,,,763.16204,10.1007/BF00723901
3609,3610,CCCC1(CCC)c2cc(-c3ccc(OC)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc(OC)cc5)ccc3-4)cc21,C1CCCCC1,350.0,395.0,,1.0,4.868644438,,,,,710.99876,10.1007/BF00723901
3610,3611,COCCC1(CCOC)c2cc(-c3ccc(OC)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CCOC)(CCOC)c3cc(-c5ccc(OC)cc5)ccc3-4)cc21,CN(C)C=O,360.0,395.0,,0.95,4.954242509,,,,,774.99476,10.1007/BF00723901
3611,3612,CCCC1(CCC)c2ccccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc6c(c5)C(CCC)(CCC)c5ccccc5-6)ccc3-4)cc21,C1CCCCC1,350.0,396.0,,0.91,4.958085849,,,,,747.11928,10.1007/BF00723901
3612,3613,CCCC1(CCC)c2cc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(C(C)(C)CC)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(C(C)(C)CC)ccc3-4)cc21,C1CCCCC1,351.0,400.0,,0.93,4.968482949,,,,,887.38808,10.1007/BF00723901
3613,3614,CCCC1(CCC)c2cc(-c3ccc(-c4ccccc4)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc(-c6ccccc6)cc5)ccc3-4)cc21,Cc1ccccc1,357.0,402.0,,0.92,4.991226076,,,,,803.14252,10.1007/BF00723901
3614,3615,CCCC1(CCC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc6c(c5)C(CCC)(CCC)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5-6)ccc3-4)cc21,C1CCCCC1,362.0,408.0,,0.9,5.086359831,,,,,1011.52984,10.1007/BF00723901
3615,3616,CCCC1(CCC)c2ccccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc6c(c5)C(CCC)(CCC)c5cc(-c7ccc8c(c7)C(CCC)(CCC)c7ccccc7-8)ccc5-6)ccc3-4)cc21,C1CCCCC1,360.0,407.0,,0.89,5.031408464,,,,,995.48708,10.1007/BF00723901
3616,3617,CCCC1(CCC)c2cc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc6c(c5)C(CCC)(CCC)c5cc(C(C)(C)CC)ccc5-6)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(C(C)(C)CC)ccc3-4)cc21,C1CCCCC1,362.0,407.0,,0.98,5.139879086,,,,,1135.75588,10.1007/BF00723901
3617,3618,CCCC1(CCC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc6c(c5)C(CCC)(CCC)c5cc(-c7ccc8c(c7)C(CCC)(CCC)c7cc(-c9ccc(C(C)(C)C)cc9)ccc7-8)ccc5-6)ccc3-4)cc21,C1CCCCC1,366.0,413.0,,1.0,5.184691431,,,,,1259.89764,10.1007/BF00723901
3618,3619,CCCC1(CCC)c2cc(-c3ccco3)ccc2-c2ccc(-c3ccco3)cc21,C1CCCCC1,364.0,377.0,,0.86,4.698970004,,,,,382.50144,10.1007/BF00723901
3619,3620,CCCC1(CCC)c2cc(-c3ccc(-c4ccc(OC)cc4)o3)ccc2-c2ccc(-c3ccc(-c4ccc(OC)cc4)o3)cc21,C1CCCCC1,410.0,425.0,,0.79,4.959041392,,,,,594.74872,10.1007/BF00723901
3620,3621,COc1ccc2c(c1)CCc1c-2nc(N)c(C#N)c1-c1ccc(Br)cc1,CS(C)=O,379.0,427.0,,0.37,,,,,53.2,406.28204,DOI 10.1007/s10895-017-2028-z
3621,3622,COc1ccc2c(c1)CCc1c-2nc(N)c(C#N)c1-c1ccc(Br)cc1,CN(C)C=O,375.0,423.0,,0.33,,,,,52.7,406.28204,DOI 10.1007/s10895-017-2028-z
3622,3623,COc1ccc2c(c1)CCc1c-2nc(N)c(C#N)c1-c1ccc(Br)cc1,CCO,370.0,419.0,,0.34,,,,,53.2,406.28204,DOI 10.1007/s10895-017-2028-z
3623,3624,COc1ccc2c(c1)CCc1c-2nc(N)c(C#N)c1-c1ccc(Br)cc1,CO,371.0,418.0,,0.32,,,,,53.4,406.28204,DOI 10.1007/s10895-017-2028-z
3624,3625,COc1ccc2c(c1)CCc1c-2nc(N)c(C#N)c1-c1ccc(Br)cc1,ClC(Cl)Cl,368.0,415.0,,0.25,,,,,52.7,406.28204,DOI 10.1007/s10895-017-2028-z
3625,3626,COc1ccc2c(c1)CCc1c-2nc(N)c(C#N)c1-c1ccc(Br)cc1,ClCCl,365.0,411.0,,0.25,,,,,52.5,406.28204,DOI 10.1007/s10895-017-2028-z
3626,3627,COc1ccc2c(c1)CCc1c-2nc(N)c(C#N)c1-c1ccc(Br)cc1,CC#N,364.0,408.0,,0.22,,,,,52.2,406.28204,DOI 10.1007/s10895-017-2028-z
3627,3628,COc1ccc2c(c1)CCc1c-2nc(N)c(C#N)c1-c1ccc(Br)cc1,C1COCCO1,366.0,412.0,,0.19,,,,,52.9,406.28204,DOI 10.1007/s10895-017-2028-z
3628,3629,COc1ccc2c(c1)CCc1c-2nc(N)c(C#N)c1-c1ccc(Br)cc1,C1CCOC1,362.0,403.0,,0.2,,,,,52.7,406.28204,DOI 10.1007/s10895-017-2028-z
3629,3630,COc1ccc2c(c1)CCc1c-2nc(N)c(C#N)c1-c1ccc(Br)cc1,CCCCCC,360.0,392.0,,0.05,,,,,49.7,406.28204,DOI 10.1007/s10895-017-2028-z
3630,3631,Nc1ccccc1C(=O)O,C1CCCCC1,338.0,387.0,5.7,0.29,,,,,,137.13758,DOI: 10.1007/s10895-005-2525-3
3631,3632,Nc1ccccc1C(=O)O,C1COCCO1,338.0,395.0,,,,,,,,137.13758,DOI: 10.1007/s10895-005-2525-3
3632,3633,Nc1ccccc1C(=O)O,c1ccccc1,340.0,394.0,6.3,0.39,,,,,,137.13758,DOI: 10.1007/s10895-005-2525-3
3633,3634,Nc1ccccc1C(=O)O,CC(C)=O,336.0,394.0,,0.31,,,,,,137.13758,DOI: 10.1007/s10895-005-2525-3
3634,3635,Nc1ccccc1C(=O)O,CCO,334.0,407.0,7.6,0.59,,,,,,137.13758,DOI: 10.1007/s10895-005-2525-3
3636,3637,Nc1ccccc1C(=O)O,CO,334.0,406.0,,,,,,,,137.13758,DOI: 10.1007/s10895-005-2525-3
3637,3638,Nc1ccccc1C(=O)O,CC#N,336.0,397.0,6.9,0.56,,,,,,137.13758,DOI: 10.1007/s10895-005-2525-3
3638,3639,Nc1ccccc1C(=O)O,CS(C)=O,342.0,400.0,8.7,0.64,,,,,,137.13758,DOI: 10.1007/s10895-005-2525-3
3640,3641,O=c1[nH]c(=O)c2nc3ccccc3nc2[nH]1,CC#N,372.0,432.0,0.35,0.009,,,,,,214.18364,10.1023/B%3AJOFL.0000014660.59105.31
3641,3642,Cc1cccc2nc3[nH]c(=O)[nH]c(=O)c3nc12,CC#N,380.0,452.0,0.9,0.017,,,,,,228.21052,10.1023/B%3AJOFL.0000014660.59105.31
3642,3643,Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1,CC#N,382.0,443.0,0.6,0.025,,,,,,228.21052,10.1023/B%3AJOFL.0000014660.59105.31
3643,3644,Cc1ccc2nc3c(=O)[nH]c(=O)[nH]c3nc2c1,CC#N,370.0,426.0,0.4,0.017,,,,,,228.21052,10.1023/B%3AJOFL.0000014660.59105.31
3645,3646,Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1C,CC#N,388.0,469.0,2.41,0.041,,,,,,242.2374,10.1023/B%3AJOFL.0000014660.59105.31
3646,3647,Cc1cc(C)c2nc3c(=O)[nH]c(=O)[nH]c3nc2c1,CC#N,350.0,461.0,1.24,0.02,,,,,,242.2374,10.1023/B%3AJOFL.0000014660.59105.31
3647,3648,Cc1ccc(C)c2nc3c(=O)[nH]c(=O)[nH]c3nc12,CC#N,388.0,491.0,8.88,0.08,,,,,,242.2374,10.1023/B%3AJOFL.0000014660.59105.31
3648,3649,Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,CC#N,380.0,437.0,0.64,0.028,,,,,,242.2374,10.1023/B%3AJOFL.0000014660.59105.31
3649,3650,Cc1cc2nc3c(=O)[nH]c(=O)n(C)c3nc2cc1C,CC#N,379.0,437.0,0.63,0.027,,,,,,256.26428,10.1023/B%3AJOFL.0000014660.59105.31
3650,3651,Cc1cc2nc3[nH]c(=O)n(C)c(=O)c3nc2cc1C,CC#N,379.0,436.0,0.64,0.026,,,,,,256.26428,10.1023/B%3AJOFL.0000014660.59105.31
3651,3652,Cc1cc2nc3c(=O)n(C)c(=O)n(C)c3nc2cc1C,CC#N,375.0,437.0,0.64,0.028,,,,,,270.29116,10.1023/B%3AJOFL.0000014660.59105.31
3652,3653,Cc1cc(C)c2nc3[nH]c(=O)[nH]c(=O)c3nc2c1,CC#N,388.0,463.0,1.65,0.043,,,,,,242.2374,10.1023/B%3AJOFL.0000014660.59105.31
3653,3654,Cc1ccc2nc3c(=O)[nH]c(=O)[nH]c3nc2c1C,CC#N,375.0,461.0,1.14,0.019,,,,,,242.2374,10.1023/B%3AJOFL.0000014660.59105.31
3661,3662,O=C(O)CCCCCn1c2ccccc2c(=O)c2ccccc21,O,410.0,426.0,14.2,,,,,,49.5,309.36386,10.1023/B%3AJOFL.0000016287.56322.eb
3662,3663,O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,O,409.0,427.0,14.2,,,,,,,253.25634,10.1023/B%3AJOFL.0000016287.56322.eb
3663,3664,O=C(O)CCCCCn1c2ccccc2c(=O)c2cc(Br)ccc21,O,439.0,432.0,8.6,,,,,,49.1,388.25992,10.1023/B%3AJOFL.0000016287.56322.eb
3664,3665,O=C(O)CCCCCn1c2ccc(Br)cc2c(=O)c2cc(Br)ccc21,O,425.0,439.0,6.0,,,,,,,467.15598,10.1023/B%3AJOFL.0000016287.56322.eb
